fdc_id,unit,description,grams
173851,oz,oz,28.35
173851,lb,lb,453.6
173852,oz,oz,28.333
173852,piece,"piece, cooked (yield from 1 lb raw meat, boneless)",340
173853,oz,oz,28.35
173853,lb,lb,453.6
173854,oz,oz,28.333
173854,piece,"piece, cooked (yield from 1 lb raw meat, boneless)",340
173855,oz,oz,28.35
173855,lb,lb,453.6
173856,slice,"slice, medium (4-1/2"" dia x 1/8"" thick) (1 oz)",28
173856,slice,"slice (4"" dia x 1/8"" thick)",23
173857,oz,oz 1 serving,28.283
173857,serving,serving,28
173857,package,package,454
173858,serving,serving (1 serving),56
173859,oz,oz,28.35
173859,link,"link (4"" long)",60
173860,slice,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
173860,slice,slices,28.5
173861,slice,slice,38
173862,hot,hot dog,49
173862,package,package,446
173863,slice,slice,13
173864,gram,grams 1 serving,1
173864,slice,slice,28
173865,oz,oz,28.35
173865,slice,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21
173866,tbsp,tbsp,15
173866,oz,oz,28.35
173867,link,link,72
173867,oz,oz,28.35
173868,serving,serving 2 slices,57
173868,oz,oz,28.35
173868,oz,oz,28.5
173869,oz,oz,28.35
173869,slice,slice,38
173870,slice,"slice (2-1/2"" dia x 1/4"" thick)",18
173870,oz,oz,28.35
173871,serving,serving,57
173872,serving,serving,28
173872,slice,slice,28
173873,serving,serving,28
173873,slice,slice,28
173874,slice,slice,12
173875,frankfurter,frankfurter,51
173876,link,link,23
173876,patty,patty,37
173877,oz,oz,28.333
173877,link,link,367
173878,link,link,370
173879,oz,oz,28.333
173879,link,link,396
173882,oz,oz,28.333
173883,oz,oz,28.333
173883,serving,serving,56
173884,cup,cup (1 NLEA serving),28
173885,cup,cup (1 NLEA serving),38.667
173886,cup,cup (1 NLEA serving),36
173887,cup,cup (1 NLEA serving),26.4
173887,cup,cup,28
173888,cup,cup (1 NLEA serving),40
173889,cup,cup (1 NLEA serving),21.333
173890,cup,cup (1 NLEA serving),20.667
173891,cup,cup (1 NLEA serving),42.667
173891,cup,cup,42
173892,cup,cup (1 NLEA serving),96
173893,cup,cup (1 NLEA serving),28
173894,cup,cup (1 NLEA serving),59
173895,cup,cup (1 NLEA serving),31
173896,oz,oz,28.35
173896,cup,cup,113
173897,cup,cup,219
173898,packet,packet (1 NLEA serving),28
173899,packet,packet (1 NLEA serving),28
173900,cup,cup (1 NLEA serving),180
173901,tbsp,tbsp,10.6
173901,tbsp,tbsp (1 NLEA serving),11
173901,cup,cup,173
173902,cup,cup,241
173902,tbsp,tbsp,15
173902,cup,cup,241.333
173903,tbsp,tbsp (1 NLEA serving),11.667
173904,cup,cup,81
173904,cup,cup,81.818
173905,cup,cup,234
173905,tbsp,tbsp,14.6
173905,cup,cup,233.333
173906,cup,cup,240
173906,tbsp,tbsp,15
173906,packet,"packet, prepared",161
173907,packet,packet,43
173908,cup,cup,240
173908,tbsp,tbsp,15
173908,packet,"packet, prepared",158
173909,cup,cup,30
173910,biscuit,biscuits (1 NLEA serving),23.5
173911,cup,cup (1 NLEA serving),49
173912,cup,cup,14
173912,oz,oz,28.4
173913,cup,cup,12
173913,oz,oz,28.4
173914,cup,cup,244
173914,cup,cup,244
173915,cup,cup (1 serving),251
173916,tbsp,tbsp,10.9
173916,cup,cup,176
173917,cup,cup,233
173918,cup,cup (1 NLEA serving),52
173919,cup,cup (1 NLEA serving),44
173920,packet,packet,43
173921,cup,cup (1 NLEA serving),37.333
173922,packet,packet (1 NLEA serving),45
173923,packet,packet (1 NLEA serving),45
173924,package,package (1 NLEA serving),75
173925,package,package (1 NLEA serving),73
173926,packet,packet (1 NLEA serving),45
173927,cup,cup (1 NLEA serving),55
173928,cup,cup slices,171
173929,cup,cup slices,170
173930,cup,cup slices,204
173931,cup,cup,60
173932,cup,cup slices,206
173933,cup,cup,248
173933,fl oz,fl oz,31
173933,drink,drink box (8.45 fl oz),262
173934,can,can (6 fl oz),211
173935,cup,cup,239
173935,fl oz,fl oz,29.9
173936,cup,"cup, whole, without pits",227
173937,cup,"cup, halves",244
173937,apricot,apricot half with liquid,36
173938,cup,"cup, halves",247
173939,cup,"cup, halves",253
173939,apricot,apricot half with liquid,40
173940,cup,cup,249
173941,cup,"cup, halves",130
173941,half,half,3.5
173942,cup,"cup, halves",250
173943,cup,"cup, halves",270
173944,cup,"cup, mashed",225
173944,cup,"cup, sliced",150
173944,extra,"extra small (less than 6"" long)",81
173944,small,"small (6"" to 6-7/8"" long)",101
173944,medium,"medium (7"" to 7-7/8"" long)",118
173944,large,"large (8"" to 8-7/8"" long)",136
173944,extra-large,"extra large (9"" or longer)",152
173944,nlea,NLEA serving,126
173945,cup,cup,100
173945,tbsp,tbsp,6.2
173946,cup,cup,144
173947,cup,cup,250
173948,cup,cup,256
173949,cup,"cup, frozen",140
173950,cup,"cup, unthawed",155
173950,package,package (20 oz),567
173951,cup,"cup, thawed",230
173951,package,package (10 oz),284
173952,cup,cup slices,150
173952,fruit,fruit without skin and seeds,20
173953,cup,"cup, pieces",160
173953,fruit,fruit without skin and seeds,235
173954,cup,"cup, without pits",155
173954,cup,"cup, with pits, yields",103
173955,cup,cup,244
173956,cup,cup,252
173957,cup,"cup, pitted",248
173958,cup,"cup, pitted",250
173959,cup,"cup, pitted",252
173960,cup,cup,253
173961,cup,cup,277
173961,slice,"slice (1/2"" thick, approx 8 slices per can)",57
173962,cup,cup,275
173963,cup,cup,112
173964,cup,cup,112
173965,oz,oz,28.25
173965,steak,steak,150
173966,oz,oz,28.25
173966,steak,steak,152
173967,oz,oz,28.25
173968,oz,oz,28.25
173969,oz,oz,28.25
173969,steak,steak,150
173970,oz,oz,28.25
173970,roast,roast,339
173971,oz,oz,28.25
173971,roast,roast,337
173972,oz,oz,28.25
173972,roast,roast,763
173973,oz,oz,28.25
173973,steak,steak,173
173974,oz,oz,28.25
173974,roast,roast,348
173975,oz,oz,28.25
173975,roast,roast,350
173976,oz,oz,28.25
173976,roast,roast,337
173977,oz,oz,28.25
173977,roast,roast,763
173978,oz,oz,28.25
173978,roast,roast,348
173979,oz,oz,28.25
173979,roast,roast,359
173980,oz,oz,28.25
173980,steak,steak,344
173981,oz,oz,28.25
173981,steak,steak,344
173982,oz,oz,28.25
173982,roast,roast,758
173983,oz,oz,28.25
173983,roast,roast,770
173984,oz,oz,28.25
173984,steak,steak,140
173985,oz,oz,28.25
173985,steak,steak,133
173986,oz,oz,28.333
173986,steak,steak,151
173987,oz,oz,28.25
173987,roast,roast,644
173988,oz,oz,28.25
173988,steak,steak,170
173989,oz,oz,28.25
173989,steak,steak,168
173990,oz,oz,28.25
173990,steak,steak,172
173991,oz,oz,28.333
173991,roast,roast,481
173992,oz,oz,28.333
173993,oz,oz,28.333
173994,oz,oz,28.333
173995,oz,oz,28.333
173996,oz,oz,28.25
173996,roast,roast,770
173997,oz,oz,28.25
173997,roast,roast,740
173998,oz,oz,28.25
173998,roast,roast,675
173999,oz,oz,28.25
173999,roast,roast,658
174000,oz,oz,28.25
174000,roast,roast,625
174001,oz,oz,28.25
174001,roast,roast,673
174002,oz,oz,28.25
174002,steak,steak,267
174003,oz,oz,28.25
174003,steak,steak,266
174003,oz,oz,28
174004,oz,oz,28.333
174004,roast,roast,481
174005,oz,oz,28.333
174005,roast,roast,478
174006,oz,oz,28.333
174006,roast,roast,487
174007,oz,oz,28.333
174008,oz,oz,28.333
174009,oz,oz,28.25
174009,steak,steak,304
174010,oz,oz,28.25
174010,steak,steak,301
174011,oz,oz,28.25
174011,steak,steak,302
174012,oz,oz,28.25
174013,oz,oz,28.333
174014,oz,oz,28.25
174015,oz,oz,28.25
174016,oz,oz,28.333
174016,lb,lb,453.6
174017,oz,oz,28.333
174017,lb,lb,453.6
174018,oz,oz,28.25
174018,lb,lb,453.6
174019,oz,oz ( 1 serving  ),28.333
174019,lb,lb,453.6
174020,oz,oz,28.333
174020,lb,lb,453.6
174021,oz,oz,28.333
174021,lb,lb,453.6
174022,oz,oz,28.333
174022,lb,lb,453.6
174023,oz,oz,28.333
174023,lb,lb,453.6
174024,oz,oz,28.333
174024,lb,lb,453.6
174025,oz,oz,28.333
174025,lb,lb,453.6
174026,oz,oz,28.333
174026,lb,lb,453.6
174027,oz,oz,28.333
174027,lb,lb,453.6
174028,oz,oz,28.333
174029,oz,oz,28.333
174030,oz,oz,28.25
174031,oz,oz,28.333
174032,oz,oz,28.333
174032,patty,patty (yield from 1/4 lb raw meat),77
174033,oz,oz,28.333
174033,patty,patty ( yield from 1/4 lb raw meat ),83
174034,oz,oz,28.333
174035,oz,oz,28.333
174036,oz,oz,28.25
174037,oz,oz,28.25
174037,serving,serving (3 oz),85
174038,oz,oz,28.333
174039,oz,oz,28.333
174040,oz,oz,28.333
174041,oz,oz,28.25
174041,lb,lb,453.6
174042,oz,oz,28.333
174042,lb,lb,453.6
174043,oz,oz,28.333
174043,lb,lb,453.6
174044,oz,oz,28.333
174044,lb,lb,453.6
174045,oz,oz,28.333
174045,lb,lb,453.6
174046,oz,oz,28.25
174046,lb,lb,453.6
174047,oz,oz,28.333
174047,lb,lb,453.6
174048,oz,oz,28.25
174048,lb,lb,453.6
174049,oz,oz,28.25
174049,lb,lb,453.6
174050,oz,oz,28.333
174050,lb,lb,453.6
174051,oz,oz,28.25
174051,lb,lb,453.6
174052,oz,oz,28.333
174052,lb,lb,453.6
174053,oz,oz,28.333
174053,lb,lb,453.6
174054,oz,oz,28.333
174054,lb,lb,453.6
174055,oz,oz,28.25
174055,lb,lb,453.6
174056,oz,oz,28.25
174056,lb,lb,453.6
174057,oz,oz,28.25
174057,lb,lb,453.6
174058,oz,oz,28.25
174058,lb,lb,453.6
174059,oz,oz,28.333
174059,lb,lb,453.6
174060,oz,oz,28.333
174060,lb,lb,453.6
174061,oz,oz,28.333
174061,lb,lb,453.6
174062,cup,cup,254
174062,can,can,521
174063,can,can,519
174063,cup,cup,256
174064,cup,cup,245
174064,can,can,516
174065,cup,cup,245
174065,can,can,525
174066,tbsp,Tbsp,17.5
174067,cup,cup,240
174068,tbsp,tbsp,15
174068,cup,cup,250
174069,tbsp,tbsp,15
174069,cup,cup,250
174070,tbsp,tbsp,18
174071,cup,cup,240
174072,cup,cup,232
174072,cup,cup,230
174072,jar,jar 12 oz,324
174073,cup,cup,208
174073,can,can,527
174074,cup,cup,224
174074,cup,cup,224
174074,can,can,283
174075,piece,piece,43
174076,piece,piece,79
174077,piece,piece,106
174078,piece,piece,98
174079,cooky,cookies,10.333
174080,cooky,cookies,8
174081,tortilla,tortilla 1 serving,41
174082,cake,cake 1 serving,27
174083,serving,serving,35
174084,serving,serving 55 pieces,31
174085,serving,serving 2 waffles,70
174086,serving,serving 3 pancakes,105
174087,cookie,cookie,11.8
174088,cookie,cookie,9.667
174089,roll,roll,51
174090,roll,roll,56
174091,slice,slice 1 serving,48
174092,piece,piece bagel 1 serving,86
174093,muffin,muffin 1 serving,57
174094,piece,piece roll,43
174095,cookie,cookie,34
174096,cookie,cookie,62
174097,bar,bar,22
174098,goldfish,goldfish,0.52
174099,slice,slice,34
174100,slice,slice,35
174101,slice,slice,28
174102,slice,slice,25
174103,cracker,crackers,3.567
174104,cracker,crackers,2.033
174105,waffle,waffle,45
174105,box,box,242
174106,pancake,pancake,48
174106,box,box,352
174107,roll,roll,30
174107,slice,slice,39
174108,fl oz,fl oz,30
174110,fl oz,fl oz,29.3
174110,serving,serving 5 fl oz,147
174111,fl oz,fl oz,29.562
174112,fl oz,fl oz,30
174113,fl oz,fl oz,30
174114,tbsp,tbsp,12
174115,cup,cup (8 fl oz),256
174116,cup,cup,240
174117,serving,serving 2 tbsp,39
174117,cup,cup,300
174118,cup,cup (8 fl oz),282
174119,cup,cup,265
174121,cup,cup,265
174122,serving,serving (3 heaping tsp or 1 envelope),28
174123,fl oz,fl oz,34.3
174123,serving,serving 6 fl oz,206
174124,serving,serving 1 envelope,20
174125,fl oz,fl oz,29.6
174126,tsp,tsp,1
174126,packet,packet,2
174127,tsp,tsp dry,6.4
174128,cup,cup,270
174129,cup,cup,266
174129,fl oz,fl oz,29.562
174130,fl oz,fl oz,29.8
174130,serving,serving 6 fl oz,179
174131,fl oz,fl oz,30
174132,fl oz,fl oz,30
174133,tsp,tsp rounded,1.8
174134,fl oz,fl oz,29.9
174134,serving,serving 6 fl oz,179
174135,serving,serving 2 tbsp,13
174136,fl oz,fl oz,30.25
174137,fl oz,fl oz,30.875
174138,tsp,tsp (1 serving),3
174139,fl oz,fl oz,30.1
174139,serving,serving 6 fl oz,180
174140,fl oz,fl oz,30.6
174140,cup,cup (8 fl oz),245
174141,fl oz,fl oz,29.911
174142,fl oz,fl oz,30.6
174142,cup,cup (8 fl oz),245
174143,tbsp,tbsp,2.25
174144,fl oz,fl oz,29.562
174145,fl oz,fl oz,29.667
174146,fl oz,fl oz,29.583
174147,fl oz,fl oz,31
174148,fl oz,fl oz,31
174149,fl oz,fl oz,30.875
174150,fl oz,fl oz,31
174151,fl oz,fl oz,31
174151,cup,cup (8 fl oz),248
174152,fl oz,fl oz,34.8
174152,can,can (12 fl oz),418
174153,fl oz,fl oz,30.9
174153,cup,cup,247
174154,serving,serving,15
174155,fl oz,fl oz,29.6
174155,fl oz,fl oz,29.667
174156,fl oz,fl oz,29.6
174156,fl oz,fl oz,29.667
174156,cup,cup (8 fl oz),237
174157,fl oz,fl oz,29
174158,fl oz,fl oz,29.6
174158,cup,cup,237
174158,ml,ml,1
174159,serving,serving,22
174160,serving,serving,266
174161,fl oz,fl oz (1 NLEA serving),29.625
174161,serving,serving,237
174162,fl oz,fl oz,30.375
174163,serving,serving 8 oz,238
174164,serving,serving,238
174165,serving,serving 8 oz,243
174166,serving,serving 8 oz,243
174167,serving,serving 8 oz,243
174168,serving,serving 8 oz,243
174169,serving,serving 8 oz,246
174170,serving,serving 8 oz,246
174171,serving,serving,240
174172,serving,serving 8 fluid oz,240
174172,can,can,480
174173,serving,serving,238
174174,cup,cup,244
174175,serving,serving 8 oz,246
174176,container,container,209
174176,ml,ml,1
174177,serving,serving (8 fl oz),246
174177,fl oz,fl oz,30
174178,fl oz,fl oz,29.625
174179,cup,cup (8 fl oz),238
174180,cup,cup (8 fl oz),238
174181,tbsp,tbsp,10
174181,serving,serving,20
174182,oz,oz,28.333
174183,oz,"oz, boneless",28.35
174183,anchovy,anchovy,4
174183,can,can (2 oz),45
174183,anchovy,anchovies,4
174184,fillet,fillet,79
174184,oz,oz,28.333
174185,oz,oz,28.333
174185,fillet,fillet,170
174186,oz,oz,28.333
174186,fillet,fillet,159
174187,fillet,fillet,87
174187,oz,oz,28.333
174188,tbsp,tbsp,16
174188,oz,oz,28.35
174189,oz,oz,28.333
174189,can,can,312
174190,oz,oz,28.35
174190,piece,"piece (5-1/2"" x 1-1/2"" x 1/2"")",80
174190,oz,oz,28.333
174191,fillet,fillet,116
174191,oz,oz,28.333
174192,fillet,fillet,79
174192,oz,oz,28.333
174193,oz,oz,28.333
174193,fillet,fillet,204
174194,oz,"oz, boneless",28.35
174194,oz,oz with bone (yield after bone removed),22
174194,cubic,"cubic inch, boneless",17
174194,fillet,fillet,159
174194,oz,oz,28.333
174195,piece,"piece (4"" x 2"" x 1/2"")",57
174195,stick,"stick (4"" x 1"" x 1/2"")",28
174196,oz,"oz, boneless",28.35
174196,fillet,fillet,163
174196,oz,oz,28.333
174197,fillet,fillet,127
174197,oz,oz,28.333
174198,fillet,fillet,150
174198,oz,oz,28.333
174199,oz,"oz, boneless",28.35
174199,cubic,"cubic inch, boneless",17
174199,oz,oz,28.333
174200,oz,oz,28.333
174200,fillet,fillet,408
174201,oz,oz,28.333
174201,fillet,fillet,318
174202,leg,leg,134
174202,oz,oz,28.333
174203,oz,oz,28.333
174204,oz,oz,28.333
174204,crab,crab,21
174205,cup,"cup, flaked and pieces",118
174205,cup,cup (not packed),135
174205,oz,oz,28.35
174205,oz,oz,28.333
174206,oz,oz,28.333
174206,crayfish,crayfish,3.375
174207,oz,oz,28.333
174208,lobster,lobster,150
174208,oz,oz,28.333
174209,cup,cup,145
174209,oz,oz,28.333
174210,medium,medium,6
174210,small,small,5
174210,oz,oz,28.333
174210,large,large,7
174211,oz,oz,28.333
174211,lobster,lobster,209
174212,oz,oz,28.333
174213,oz,oz,28.333
174214,oz,oz,28.333
174214,large,large,20
174214,lb,"lb (with shell), yield after shell removed",68
174214,medium,medium,14.5
174214,small,small,9
174214,cup,cup (with liquid and clams),227
174215,oz,oz,28.333
174216,cup,cup,150
174216,oz,oz,28.35
174216,large,large,20
174216,medium,medium,16
174216,small,small,10
174216,oz,oz,28.333
174217,oz,oz,28.333
174218,oz,oz,28.333
174219,medium,medium,50
174219,oz,oz,28.333
174220,unit,unit 2 large or 5 small,30
174220,oz,oz,28.333
174221,large,large,15.5
174222,oz,oz,28.333
174223,oz,"oz, boneless",28.35
174223,oz,oz,28.333
174224,oz,oz,28.333
174224,can,can,369
174225,oz,oz,28.333
174225,can,can,454
174226,oz,oz,28.333
174226,can,can,369
174227,oz,oz,28.333
174227,can,can,171
174228,fillet,fillet,124
174228,oz,oz,28.333
174229,fillet,fillet,117
174229,oz,oz,28.333
174230,fillet,fillet,90
174230,oz,oz,28.333
174231,fillet,fillet,25
174231,oz,oz,28.333
174232,oz,oz,28.333
174232,fillet,fillet,318
174233,fillet,fillet,144
174233,oz,oz,28.333
174234,oz,oz,28.333
174234,fillet,fillet,151
174235,oz,oz,28.333
174235,fillet,fillet,302
174236,oz,oz,28.333
174236,fillet,fillet,308
174237,oz,oz,28.333
174237,fillet,fillet,302
174238,fillet,fillet,274
174238,oz,oz,28.333
174239,oz,oz,28.35
174239,oz,oz,28.333
174240,oz,oz,28.333
174240,fillet,fillet,302
174241,fillet,fillet,50
174241,oz,oz,28.333
174242,oz,oz,28.333
174242,fillet,fillet,186
174243,fillet,fillet,144
174243,oz,oz,28.333
174244,fillet,fillet,50
174244,oz,oz,28.333
174245,oz,oz,28.333
174245,fillet,fillet,318
174246,oz,oz,28.333
174246,fillet,fillet,154
174247,fillet,fillet,238
174247,oz,oz,28.333
174248,fillet,fillet,292
174248,oz,oz,28.333
174249,oz,oz,28.333
174250,medium,medium,25
174250,oz,oz,28.333
174251,oz,oz,28.333
174252,cup,cup,178
174252,tbsp,tbsp,11.1
174253,cup,cup,188
174253,tbsp,tbsp,11.7
174254,cup,cup,241
174255,cup,cup,202
174256,cup,cup,207
174256,tbsp,tbsp,13
174257,cup,cup,202
174258,cup,cup,140
174259,cup,cup,207
174260,cup,"cup in shell, edible yield",63
174260,cup,"cup, shelled",180
174260,oz,oz shelled,28.35
174260,nut,nuts,0.848
174261,cup,"cup, chopped",144
174261,oz,oz shelled (32 nuts),28.35
174262,oz,oz,28.35
174262,peanut,peanut,1
174263,cup,cup,146
174263,oz,oz,28.35
174264,cup,cup,143
174264,oz,oz,28.35
174265,tbsp,tbsp,16
174265,cup,cup,258
174266,tbsp,tbsp,16
174266,cup,cup,258
174267,cup,cup,60
174267,oz,oz,28.35
174268,cup,cup,88
174268,oz,oz,28.35
174269,link,link,25
174269,patty,patty,38
174269,slice,slice,28
174270,cup,cup,186
174271,cup,cup,172
174271,tbsp,tbsp,10.7
174272,cup,cup,166
174273,cup,"cup, stirred",84
174273,tbsp,tbsp,5.2
174274,cup,"cup, stirred",85
174275,cup,cup,105
174275,tbsp,tbsp,6.6
174276,oz,oz,28.35
174277,tbsp,tbsp,16
174277,tsp,tsp,5.3
174277,cup,cup,255
174277,individual,individual packet,8.9
174278,tbsp,tbsp,18
174278,tsp,tsp,6
174279,tbsp,tbsp,18
174279,tsp,tsp,6
174279,cup,cup,232
174280,block,block,11
174281,cup,cup,167
174282,cup,cup,171
174283,cup,cup,182
174284,cup,cup,192
174285,can,can drained solids,266
174286,can,can drained solids,277
174287,pattie,pattie,70
174288,cup,cup,92
174289,tbsp,tbsp,15
174289,cup,cup,246
174290,block,block,455
174291,block,block,488
174292,slice,slice,84
174293,cup,cup,243
174293,fl oz,fl oz,30.6
174294,tbsp,tbsp,16
174294,cup,cup,258
174295,cup,cup,243
174295,fl oz,fl oz,30.6
174296,cup,cup,242
174296,can,can,444
174297,package,package,395
174298,cup,cup,238
174298,tbsp,tablespoon,16
174299,cup,cup,172
174300,cup,cup,172
174301,oz,oz,28.35
174302,oz,oz,28.35
174303,piece,piece,17
174304,piece,piece,13
174305,block,block,11
174306,cup,cup,171
174307,oz,oz,28.35
174307,lb,lb,453.6
174308,oz,oz,28.333
174308,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",187
174309,oz,oz,28.35
174309,lb,lb,453.6
174310,oz,oz,28.333
174310,unit,"unit, cooked (yield from 1 lb raw meat)",286
174311,oz,oz,28.35
174311,lb,lb,453.6
174312,oz,oz,28.333
174312,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",265
174313,oz,oz,28.35
174313,lb,lb,453.6
174314,oz,oz,28.333
174314,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",218
174315,oz,oz,28.35
174315,lb,lb,453.6
174316,oz,oz,28.333
174316,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262
174317,oz,oz,28.35
174317,lb,lb,453.6
174318,oz,oz,28.333
174318,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",201
174319,oz,oz,28.35
174319,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",95
174320,oz,oz,28.333
174320,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",193
174321,oz,oz,28.35
174321,lb,lb,453.6
174322,oz,oz,28.333
174322,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",229
174323,oz,oz,28.333
174323,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",255
174324,oz,oz,28.333
174324,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",248
174325,oz,oz,28.333
174325,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",269
174326,oz,oz,28.25
174326,lb,lb,453.6
174327,oz,oz,28.333
174327,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",174
174328,oz,oz,28.333
174328,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",93
174329,oz,oz,28.333
174329,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",286
174330,oz,oz,28.35
174330,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",101
174331,oz,oz,28.333
174331,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",55
174332,oz,oz,28.333
174332,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",252
174333,oz,oz,28.333
174333,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",258
